ATC_CODE,Dataset_source,ATC_Level_1,ATC_Level_2,ATC_Level_3,ATC_Level_4,ATC_Level_5
R01AA07,Drugbank,R,R01,R01A,R01AA,R01AA07
R01AA07,KEGG,R,R01,R01A,R01AA,R01AA07
R01AA07,Twosides,R,R01,R01A,R01AA,R01AA07
R01AA08,Drugbank,R,R01,R01A,R01AA,R01AA08
R01AA08,KEGG,R,R01,R01A,R01AA,R01AA08
R01AA08,NDFRT,R,R01,R01A,R01AA,R01AA08
R01AA08,Twosides,R,R01,R01A,R01AA,R01AA08
R01AA09,Drugbank,R,R01,R01A,R01AA,R01AA09
R01AA09,KEGG,R,R01,R01A,R01AA,R01AA09
R02AB02,Drugbank,R,R02,R02A,R02AB,R02AB02
R02AB03,Drugbank,R,R02,R02A,R02AB,R02AB03
R02AB03,Twosides,R,R02,R02A,R02AB,R02AB03
R02AB30,Drugbank,R,R02,R02A,R02AB,R02AB30
R02AD04,Drugbank,R,R02,R02A,R02AD,R02AD04
R02AD04,KEGG,R,R02,R02A,R02AD,R02AD04
R02AD04,Twosides,R,R02,R02A,R02AD,R02AD04
R02AX03,Drugbank,R,R02,R02A,R02AX,R02AX03
R02AX03,KEGG,R,R02,R02A,R02AX,R02AX03
R02AX03,Twosides,R,R02,R02A,R02AX,R02AX03
R02AA03,Drugbank,R,R02,R02A,R02AA,R02AA03
R02AA14,Drugbank,R,R02,R02A,R02AA,R02AA14
R02AA19,Drugbank,R,R02,R02A,R02AA,R02AA19
R02AA19,KEGG,R,R02,R02A,R02AA,R02AA19
R02AA19,Twosides,R,R02,R02A,R02AA,R02AA19
R03AB03,Drugbank,R,R03,R03A,R03AB,R03AB03
R03AB03,KEGG,R,R03,R03A,R03AB,R03AB03
R03AB03,NDFRT,R,R03,R03A,R03AB,R03AB03
R03AB03,Twosides,R,R03,R03A,R03AB,R03AB03
R03AC04,Drugbank,R,R03,R03A,R03AC,R03AC04
R03AC04,KEGG,R,R03,R03A,R03AC,R03AC04
R03AC04,Twosides,R,R03,R03A,R03AC,R03AC04
R03AC05,Drugbank,R,R03,R03A,R03AC,R03AC05
R03AC05,KEGG,R,R03,R03A,R03AC,R03AC05
R03AC06,Drugbank,R,R03,R03A,R03AC,R03AC06
R03AC06,KEGG,R,R03,R03A,R03AC,R03AC06
R03AC08,Drugbank,R,R03,R03A,R03AC,R03AC08
R03AC08,KEGG,R,R03,R03A,R03AC,R03AC08
R03AC08,NDFRT,R,R03,R03A,R03AC,R03AC08
R03AC08,Twosides,R,R03,R03A,R03AC,R03AC08
R03AC09,Drugbank,R,R03,R03A,R03AC,R03AC09
R03AC09,KEGG,R,R03,R03A,R03AC,R03AC09
R03AC11,Drugbank,R,R03,R03A,R03AC,R03AC11
R03AC11,KEGG,R,R03,R03A,R03AC,R03AC11
R03AC11,Twosides,R,R03,R03A,R03AC,R03AC11
R03AC14,Drugbank,R,R03,R03A,R03AC,R03AC14
R03AC14,KEGG,R,R03,R03A,R03AC,R03AC14
R03AC14,Twosides,R,R03,R03A,R03AC,R03AC14
R03AC15,Drugbank,R,R03,R03A,R03AC,R03AC15
R03AC15,KEGG,R,R03,R03A,R03AC,R03AC15
R03AC16,Drugbank,R,R03,R03A,R03AC,R03AC16
R03AC16,KEGG,R,R03,R03A,R03AC,R03AC16
R03AC16,Twosides,R,R03,R03A,R03AC,R03AC16
R03AC17,Drugbank,R,R03,R03A,R03AC,R03AC17
R03AC17,KEGG,R,R03,R03A,R03AC,R03AC17
R03AC18,Drugbank,R,R03,R03A,R03AC,R03AC18
R03AC18,HEP,R,R03,R03A,R03AC,R03AC18
R03AC18,HIV,R,R03,R03A,R03AC,R03AC18
R03AC18,KEGG,R,R03,R03A,R03AC,R03AC18
R03AC18,NDFRT,R,R03,R03A,R03AC,R03AC18
R03AC18,Twosides,R,R03,R03A,R03AC,R03AC18
R03AC19,Drugbank,R,R03,R03A,R03AC,R03AC19
R03AC19,HIV,R,R03,R03A,R03AC,R03AC19
R03AC19,KEGG,R,R03,R03A,R03AC,R03AC19
R03AK05,Drugbank,R,R03,R03A,R03AK,R03AK05
R03AL06,Drugbank,R,R03,R03A,R03AL,R03AL06
R03AL06,HEP,R,R03,R03A,R03AL,R03AL06
R03AL06,HIV,R,R03,R03A,R03AL,R03AL06
R03AL06,KEGG,R,R03,R03A,R03AL,R03AL06
R03BA03,Drugbank,R,R03,R03B,R03BA,R03BA03
R03BA03,HEP,R,R03,R03B,R03BA,R03BA03
R03BA03,HIV,R,R03,R03B,R03BA,R03BA03
R03BA03,KEGG,R,R03,R03B,R03BA,R03BA03
R03BA03,ONC_NI,R,R03,R03B,R03BA,R03BA03
R03BA03,Twosides,R,R03,R03B,R03BA,R03BA03
R03BA09,Drugbank,R,R03,R03B,R03BA,R03BA09
R03BA09,KEGG,R,R03,R03B,R03BA,R03BA09
R03BB02,Drugbank,R,R03,R03B,R03BB,R03BB02
R03BB02,KEGG,R,R03,R03B,R03BB,R03BB02
R03BB04,Drugbank,R,R03,R03B,R03BB,R03BB04
R03BB04,HEP,R,R03,R03B,R03BB,R03BB04
R03BB04,HIV,R,R03,R03B,R03BB,R03BB04
R03BB04,KEGG,R,R03,R03B,R03BB,R03BB04
R03BB05,Drugbank,R,R03,R03B,R03BB,R03BB05
R03BB05,HIV,R,R03,R03B,R03BB,R03BB05
R03BB05,KEGG,R,R03,R03B,R03BB,R03BB05
R03BB07,Drugbank,R,R03,R03B,R03BB,R03BB07
R03BB07,HIV,R,R03,R03B,R03BB,R03BB07
R03BB07,KEGG,R,R03,R03B,R03BB,R03BB07
R03BB54,Drugbank,R,R03,R03B,R03BB,R03BB54
R03BB54,HEP,R,R03,R03B,R03BB,R03BB54
R03BB54,KEGG,R,R03,R03B,R03BB,R03BB54
R03BC03,Drugbank,R,R03,R03B,R03BC,R03BC03
R03BC03,Twosides,R,R03,R03B,R03BC,R03BC03
R03CB02,Drugbank,R,R03,R03C,R03CB,R03CB02
R03CB02,KEGG,R,R03,R03C,R03CB,R03CB02
R03CB03,Drugbank,R,R03,R03C,R03CB,R03CB03
R03CB03,KEGG,R,R03,R03C,R03CB,R03CB03
R03CB03,NDFRT,R,R03,R03C,R03CB,R03CB03
R03CB03,Twosides,R,R03,R03C,R03CB,R03CB03
R03CB53,Drugbank,R,R03,R03C,R03CB,R03CB53
R03CC04,Drugbank,R,R03,R03C,R03CC,R03CC04
R03CC04,KEGG,R,R03,R03C,R03CC,R03CC04
R03CC04,Twosides,R,R03,R03C,R03CC,R03CC04
R03CC05,Drugbank,R,R03,R03C,R03CC,R03CC05
R03CC05,KEGG,R,R03,R03C,R03CC,R03CC05
R03CC07,Drugbank,R,R03,R03C,R03CC,R03CC07
R03CC07,KEGG,R,R03,R03C,R03CC,R03CC07
R03CC07,NDFRT,R,R03,R03C,R03CC,R03CC07
R03CC07,Twosides,R,R03,R03C,R03CC,R03CC07
R03CC08,Drugbank,R,R03,R03C,R03CC,R03CC08
R03CC08,KEGG,R,R03,R03C,R03CC,R03CC08
R03CC08,Twosides,R,R03,R03C,R03CC,R03CC08
R03CC09,Drugbank,R,R03,R03C,R03CC,R03CC09
R03CC09,KEGG,R,R03,R03C,R03CC,R03CC09
R03CC11,Drugbank,R,R03,R03C,R03CC,R03CC11
R03CC11,KEGG,R,R03,R03C,R03CC,R03CC11
R03CC11,Twosides,R,R03,R03C,R03CC,R03CC11
R03CC13,Drugbank,R,R03,R03C,R03CC,R03CC13
R03CC13,KEGG,R,R03,R03C,R03CC,R03CC13
R03CC13,Twosides,R,R03,R03C,R03CC,R03CC13
R03CC14,Drugbank,R,R03,R03C,R03CC,R03CC14
R03CC14,KEGG,R,R03,R03C,R03CC,R03CC14
R03CC53,Drugbank,R,R03,R03C,R03CC,R03CC53
R03CC63,Drugbank,R,R03,R03C,R03CC,R03CC63
R03DA02,Drugbank,R,R03,R03D,R03DA,R03DA02
R03DA02,KEGG,R,R03,R03D,R03DA,R03DA02
R03DA02,NDFRT,R,R03,R03D,R03DA,R03DA02
R03DA03,Drugbank,R,R03,R03D,R03DA,R03DA03
R03DA03,KEGG,R,R03,R03D,R03DA,R03DA03
R03DA05,Drugbank,R,R03,R03D,R03DA,R03DA05
R03DA05,HIV,R,R03,R03D,R03DA,R03DA05
R03DA05,KEGG,R,R03,R03D,R03DA,R03DA05
R03DA05,NDFRT,R,R03,R03D,R03DA,R03DA05
R03DA05,Twosides,R,R03,R03D,R03DA,R03DA05
R03DA06,Drugbank,R,R03,R03D,R03DA,R03DA06
R03DA06,KEGG,R,R03,R03D,R03DA,R03DA06
R03DA08,Drugbank,R,R03,R03D,R03DA,R03DA08
R03DA08,KEGG,R,R03,R03D,R03DA,R03DA08
R03DA08,Twosides,R,R03,R03D,R03DA,R03DA08
R03DA09,Drugbank,R,R03,R03D,R03DA,R03DA09
R03DA09,KEGG,R,R03,R03D,R03DA,R03DA09
R03DA10,Drugbank,R,R03,R03D,R03DA,R03DA10
R03DA10,KEGG,R,R03,R03D,R03DA,R03DA10
R03DA11,Drugbank,R,R03,R03D,R03DA,R03DA11
R03DA11,KEGG,R,R03,R03D,R03DA,R03DA11
R03DA55,Drugbank,R,R03,R03D,R03DA,R03DA55
R03DA55,HIV,R,R03,R03D,R03DA,R03DA55
R03DB02,Drugbank,R,R03,R03D,R03DB,R03DB02
R03DB03,Drugbank,R,R03,R03D,R03DB,R03DB03
R03DB03,KEGG,R,R03,R03D,R03DB,R03DB03
R03DB05,Drugbank,R,R03,R03D,R03DB,R03DB05
R03DB05,HIV,R,R03,R03D,R03DB,R03DB05
R03DB06,Drugbank,R,R03,R03D,R03DB,R03DB06
R03DC02,Drugbank,R,R03,R03D,R03DC,R03DC02
R03DC02,KEGG,R,R03,R03D,R03DC,R03DC02
R03DC04,Drugbank,R,R03,R03D,R03DC,R03DC04
R03DC04,KEGG,R,R03,R03D,R03DC,R03DC04
R03DX05,Drugbank,R,R03,R03D,R03DX,R03DX05
R03DX05,HEP,R,R03,R03D,R03DX,R03DX05
R03DX05,Twosides,R,R03,R03D,R03DX,R03DX05
R03DX06,Drugbank,R,R03,R03D,R03DX,R03DX06
R03DX06,KEGG,R,R03,R03D,R03DX,R03DX06
R03DX08,Drugbank,R,R03,R03D,R03DX,R03DX08
R03DX09,Drugbank,R,R03,R03D,R03DX,R03DX09
R03DX10,Drugbank,R,R03,R03D,R03DX,R03DX10
R03DX10,HEP,R,R03,R03D,R03DX,R03DX10
R05CA02,Drugbank,R,R05,R05C,R05CA,R05CA02
R05CA02,KEGG,R,R05,R05C,R05CA,R05CA02
R05CA02,NDFRT,R,R05,R05C,R05CA,R05CA02
R05CA02,Twosides,R,R05,R05C,R05CA,R05CA02
R05CA04,Drugbank,R,R05,R05C,R05CA,R05CA04
R05CB03,Drugbank,R,R05,R05C,R05CB,R05CB03
R05CB03,Twosides,R,R05,R05C,R05CB,R05CB03
R05CB11,Drugbank,R,R05,R05C,R05CB,R05CB11
R05DA01,Drugbank,R,R05,R05D,R05DA,R05DA01
R05DA01,KEGG,R,R05,R05D,R05DA,R05DA01
R05DA06,Drugbank,R,R05,R05D,R05DA,R05DA06
R05DA06,KEGG,R,R05,R05D,R05DA,R05DA06
R05DA08,Drugbank,R,R05,R05D,R05DA,R05DA08
R05DA08,Twosides,R,R05,R05D,R05DA,R05DA08
R05DB10,Drugbank,R,R05,R05D,R05DB,R05DB10
R06AB01,Drugbank,R,R06,R06A,R06AB,R06AB01
R06AB01,KEGG,R,R06,R06A,R06AB,R06AB01
R06AB01,Twosides,R,R06,R06A,R06AB,R06AB01
R06AB02,Drugbank,R,R06,R06A,R06AB,R06AB02
R06AB02,KEGG,R,R06,R06A,R06AB,R06AB02
R06AB02,Twosides,R,R06,R06A,R06AB,R06AB02
R06AB03,Drugbank,R,R06,R06A,R06AB,R06AB03
R06AB03,KEGG,R,R06,R06A,R06AB,R06AB03
R06AB03,Twosides,R,R06,R06A,R06AB,R06AB03
R06AB05,Drugbank,R,R06,R06A,R06AB,R06AB05
R06AB05,KEGG,R,R06,R06A,R06AB,R06AB05
R06AB05,Twosides,R,R06,R06A,R06AB,R06AB05
R06AB07,Drugbank,R,R06,R06A,R06AB,R06AB07
R06AB51,Drugbank,R,R06,R06A,R06AB,R06AB51
R06AB52,Drugbank,R,R06,R06A,R06AB,R06AB52
R06AB54,Drugbank,R,R06,R06A,R06AB,R06AB54
R06AB54,KEGG,R,R06,R06A,R06AB,R06AB54
R06AC01,Drugbank,R,R06,R06A,R06AC,R06AC01
R06AC01,KEGG,R,R06,R06A,R06AC,R06AC01
R06AC01,Twosides,R,R06,R06A,R06AC,R06AC01
R06AC02,Drugbank,R,R06,R06A,R06AC,R06AC02
R06AC03,Drugbank,R,R06,R06A,R06AC,R06AC03
R06AC03,KEGG,R,R06,R06A,R06AC,R06AC03
R06AC03,Twosides,R,R06,R06A,R06AC,R06AC03
R06AC05,Drugbank,R,R06,R06A,R06AC,R06AC05
R06AC06,Drugbank,R,R06,R06A,R06AC,R06AC06
R06AC06,KEGG,R,R06,R06A,R06AC,R06AC06
R06AC52,Drugbank,R,R06,R06A,R06AC,R06AC52
R06AC53,Drugbank,R,R06,R06A,R06AC,R06AC53
R06AD01,Drugbank,R,R06,R06A,R06AD,R06AD01
R06AD01,KEGG,R,R06,R06A,R06AD,R06AD01
R06AD01,Twosides,R,R06,R06A,R06AD,R06AD01
R06AD03,Drugbank,R,R06,R06A,R06AD,R06AD03
R06AD03,KEGG,R,R06,R06A,R06AD,R06AD03
R06AD03,NDFRT,R,R06,R06A,R06AD,R06AD03
R06AD03,Twosides,R,R06,R06A,R06AD,R06AD03
R06AD04,Drugbank,R,R06,R06A,R06AD,R06AD04
R06AD04,NDFRT,R,R06,R06A,R06AD,R06AD04
R06AD05,Drugbank,R,R06,R06A,R06AD,R06AD05
R06AD06,Drugbank,R,R06,R06A,R06AD,R06AD06
R06AD08,Drugbank,R,R06,R06A,R06AD,R06AD08
R06AD09,Drugbank,R,R06,R06A,R06AD,R06AD09
R06AD09,KEGG,R,R06,R06A,R06AD,R06AD09
R06AD55,Drugbank,R,R06,R06A,R06AD,R06AD55
R06AE01,Drugbank,R,R06,R06A,R06AE,R06AE01
R06AE01,KEGG,R,R06,R06A,R06AE,R06AE01
R06AE01,Twosides,R,R06,R06A,R06AE,R06AE01
R06AE03,Drugbank,R,R06,R06A,R06AE,R06AE03
R06AE03,HEP,R,R06,R06A,R06AE,R06AE03
R06AE03,KEGG,R,R06,R06A,R06AE,R06AE03
R06AE03,Twosides,R,R06,R06A,R06AE,R06AE03
R06AE04,Drugbank,R,R06,R06A,R06AE,R06AE04
R06AE05,Drugbank,R,R06,R06A,R06AE,R06AE05
R06AE05,KEGG,R,R06,R06A,R06AE,R06AE05
R06AE05,Twosides,R,R06,R06A,R06AE,R06AE05
R06AE06,Drugbank,R,R06,R06A,R06AE,R06AE06
R06AE06,KEGG,R,R06,R06A,R06AE,R06AE06
R06AE06,Twosides,R,R06,R06A,R06AE,R06AE06
R06AE51,Drugbank,R,R06,R06A,R06AE,R06AE51
R06AE53,Drugbank,R,R06,R06A,R06AE,R06AE53
R06AE53,HEP,R,R06,R06A,R06AE,R06AE53
R06AE55,Drugbank,R,R06,R06A,R06AE,R06AE55
R06AX01,Drugbank,R,R06,R06A,R06AX,R06AX01
R06AX01,KEGG,R,R06,R06A,R06AX,R06AX01
R06AX02,Drugbank,R,R06,R06A,R06AX,R06AX02
R06AX02,KEGG,R,R06,R06A,R06AX,R06AX02
R06AX02,NDFRT,R,R06,R06A,R06AX,R06AX02
R06AX02,Twosides,R,R06,R06A,R06AX,R06AX02
R06AX03,Drugbank,R,R06,R06A,R06AX,R06AX03
R06AX04,Drugbank,R,R06,R06A,R06AX,R06AX04
R06AX04,KEGG,R,R06,R06A,R06AX,R06AX04
R06AX05,Drugbank,R,R06,R06A,R06AX,R06AX05
R06AX05,KEGG,R,R06,R06A,R06AX,R06AX05
R06AX08,Drugbank,R,R06,R06A,R06AX,R06AX08
R06AX09,Drugbank,R,R06,R06A,R06AX,R06AX09
R06AX09,KEGG,R,R06,R06A,R06AX,R06AX09
R06AX15,Drugbank,R,R06,R06A,R06AX,R06AX15
R06AX15,KEGG,R,R06,R06A,R06AX,R06AX15
R06AX16,Drugbank,R,R06,R06A,R06AX,R06AX16
R06AX16,KEGG,R,R06,R06A,R06AX,R06AX16
R06AX17,Drugbank,R,R06,R06A,R06AX,R06AX17
R06AX17,KEGG,R,R06,R06A,R06AX,R06AX17
R06AX17,Twosides,R,R06,R06A,R06AX,R06AX17
R06AX18,Drugbank,R,R06,R06A,R06AX,R06AX18
R06AX18,KEGG,R,R06,R06A,R06AX,R06AX18
R06AX18,Twosides,R,R06,R06A,R06AX,R06AX18
R06AX19,Drugbank,R,R06,R06A,R06AX,R06AX19
R06AX19,KEGG,R,R06,R06A,R06AX,R06AX19
R06AX19,Twosides,R,R06,R06A,R06AX,R06AX19
R06AX21,Drugbank,R,R06,R06A,R06AX,R06AX21
R06AX23,Drugbank,R,R06,R06A,R06AX,R06AX23
R06AX23,KEGG,R,R06,R06A,R06AX,R06AX23
R06AX24,Drugbank,R,R06,R06A,R06AX,R06AX24
R06AX24,KEGG,R,R06,R06A,R06AX,R06AX24
R06AX24,Twosides,R,R06,R06A,R06AX,R06AX24
R06AX25,Drugbank,R,R06,R06A,R06AX,R06AX25
R06AX25,KEGG,R,R06,R06A,R06AX,R06AX25
R06AX25,Twosides,R,R06,R06A,R06AX,R06AX25
R06AX28,Drugbank,R,R06,R06A,R06AX,R06AX28
R06AX28,KEGG,R,R06,R06A,R06AX,R06AX28
R06AX29,Drugbank,R,R06,R06A,R06AX,R06AX29
R06AX29,HEP,R,R06,R06A,R06AX,R06AX29
R06AX29,KEGG,R,R06,R06A,R06AX,R06AX29
R06AX31,Drugbank,R,R06,R06A,R06AX,R06AX31
R06AX32,Drugbank,R,R06,R06A,R06AX,R06AX32
R06AX53,Drugbank,R,R06,R06A,R06AX,R06AX53
R06AX58,Drugbank,R,R06,R06A,R06AX,R06AX58
R06AA06,Drugbank,R,R06,R06A,R06AA,R06AA06
R06AA06,KEGG,R,R06,R06A,R06AA,R06AA06
R06AA07,Drugbank,R,R06,R06A,R06AA,R06AA07
R06AA07,KEGG,R,R06,R06A,R06AA,R06AA07
R06AA08,Drugbank,R,R06,R06A,R06AA,R06AA08
R06AA08,KEGG,R,R06,R06A,R06AA,R06AA08
R06AA08,Twosides,R,R06,R06A,R06AA,R06AA08
R06AA10,Drugbank,R,R06,R06A,R06AA,R06AA10
R06AA10,KEGG,R,R06,R06A,R06AA,R06AA10
R06AA10,Twosides,R,R06,R06A,R06AA,R06AA10
R06AA56,Drugbank,R,R06,R06A,R06AA,R06AA56
R06AA57,Drugbank,R,R06,R06A,R06AA,R06AA57
R07AB01,Drugbank,R,R07,R07A,R07AB,R07AB01
R07AB01,KEGG,R,R07,R07A,R07AB,R07AB01
R07AB01,Twosides,R,R07,R07A,R07AB,R07AB01
S01AB02,Drugbank,S,S01,S01A,S01AB,S01AB02
S01AB02,KEGG,S,S01,S01A,S01AB,S01AB02
S01AB02,NDFRT,S,S01,S01A,S01AB,S01AB02
S01AB03,Drugbank,S,S01,S01A,S01AB,S01AB03
S01AB03,KEGG,S,S01,S01A,S01AB,S01AB03
S01AB05,Drugbank,S,S01,S01A,S01AB,S01AB05
S01AB05,KEGG,S,S01,S01A,S01AB,S01AB05
S01AD02,Drugbank,S,S01,S01A,S01AD,S01AD02
S01AD02,Twosides,S,S01,S01A,S01AD,S01AD02
S01AD06,Drugbank,S,S01,S01A,S01AD,S01AD06
S01AD06,KEGG,S,S01,S01A,S01AD,S01AD06
S01AD06,Twosides,S,S01,S01A,S01AD,S01AD06
S01AD07,Drugbank,S,S01,S01A,S01AD,S01AD07
S01AD07,HIV,S,S01,S01A,S01AD,S01AD07
S01AD07,KEGG,S,S01,S01A,S01AD,S01AD07
S01AD07,NDFRT,S,S01,S01A,S01AD,S01AD07
S01AD07,Twosides,S,S01,S01A,S01AD,S01AD07
S01AD08,Drugbank,S,S01,S01A,S01AD,S01AD08
S01AE06,Drugbank,S,S01,S01A,S01AE,S01AE06
S01AE06,KEGG,S,S01,S01A,S01AE,S01AE06
S01AE06,NDFRT,S,S01,S01A,S01AE,S01AE06
S01AE06,Twosides,S,S01,S01A,S01AE,S01AE06
S01AE08,Drugbank,S,S01,S01A,S01AE,S01AE08
S01AE08,KEGG,S,S01,S01A,S01AE,S01AE08
S01AE08,Twosides,S,S01,S01A,S01AE,S01AE08
S01AX06,Drugbank,S,S01,S01A,S01AX,S01AX06
S01BA03,Drugbank,S,S01,S01B,S01BA,S01BA03
S01BA03,KEGG,S,S01,S01B,S01BA,S01BA03
S01BA03,NDFRT,S,S01,S01B,S01BA,S01BA03
S01BA03,Twosides,S,S01,S01B,S01BA,S01BA03
S01BA07,Drugbank,S,S01,S01B,S01BA,S01BA07
S01BA07,KEGG,S,S01,S01B,S01BA,S01BA07
S01BA07,Twosides,S,S01,S01B,S01BA,S01BA07
S01BA08,Drugbank,S,S01,S01B,S01BA,S01BA08
S01BA08,KEGG,S,S01,S01B,S01BA,S01BA08
S01BA09,Drugbank,S,S01,S01B,S01BA,S01BA09
S01BA09,HEP,S,S01,S01B,S01BA,S01BA09
S01BA09,KEGG,S,S01,S01B,S01BA,S01BA09
S01BA09,Twosides,S,S01,S01B,S01BA,S01BA09
S01BA10,Drugbank,S,S01,S01B,S01BA,S01BA10
S01BA10,KEGG,S,S01,S01B,S01BA,S01BA10
S01BA10,Twosides,S,S01,S01B,S01BA,S01BA10
S01BA11,Drugbank,S,S01,S01B,S01BA,S01BA11
S01BA11,KEGG,S,S01,S01B,S01BA,S01BA11
S01BA11,Twosides,S,S01,S01B,S01BA,S01BA11
S01BA12,Drugbank,S,S01,S01B,S01BA,S01BA12
S01BA12,KEGG,S,S01,S01B,S01BA,S01BA12
S01BA13,Drugbank,S,S01,S01B,S01BA,S01BA13
S01BA13,KEGG,S,S01,S01B,S01BA,S01BA13
S01BA13,Twosides,S,S01,S01B,S01BA,S01BA13
S01BA14,Drugbank,S,S01,S01B,S01BA,S01BA14
S01BA14,KEGG,S,S01,S01B,S01BA,S01BA14
S01BA15,Drugbank,S,S01,S01B,S01BA,S01BA15
S01BA15,KEGG,S,S01,S01B,S01BA,S01BA15
S01BB03,Drugbank,S,S01,S01B,S01BB,S01BB03
S01BC07,Drugbank,S,S01,S01B,S01BC,S01BC07
S01BC07,KEGG,S,S01,S01B,S01BC,S01BC07
S01BC09,Drugbank,S,S01,S01B,S01BC,S01BC09
S01BC09,KEGG,S,S01,S01B,S01BC,S01BC09
S01BC10,Drugbank,S,S01,S01B,S01BC,S01BC10
S01BC10,KEGG,S,S01,S01B,S01BC,S01BC10
S01BC10,Twosides,S,S01,S01B,S01BC,S01BC10
S01BC11,Drugbank,S,S01,S01B,S01BC,S01BC11
S01BC11,KEGG,S,S01,S01B,S01BC,S01BC11
S01BC11,NDFRT,S,S01,S01B,S01BC,S01BC11
S01BC11,Twosides,S,S01,S01B,S01BC,S01BC11
S01CA04,Drugbank,S,S01,S01C,S01CA,S01CA04
S01CA07,Drugbank,S,S01,S01C,S01CA,S01CA07
S01CA10,Drugbank,S,S01,S01C,S01CA,S01CA10
S01CA11,Drugbank,S,S01,S01C,S01CA,S01CA11
S01CB05,Drugbank,S,S01,S01C,S01CB,S01CB05
S01CB05,KEGG,S,S01,S01C,S01CB,S01CB05
S01CB05,Twosides,S,S01,S01C,S01CB,S01CB05
S01EA02,Drugbank,S,S01,S01E,S01EA,S01EA02
S01EA02,KEGG,S,S01,S01E,S01EA,S01EA02
S01EA05,Drugbank,S,S01,S01E,S01EA,S01EA05
S01EA05,KEGG,S,S01,S01E,S01EA,S01EA05
S01EA05,Twosides,S,S01,S01E,S01EA,S01EA05
S01EB04,Drugbank,S,S01,S01E,S01EB,S01EB04
S01EB04,KEGG,S,S01,S01E,S01EB,S01EB04
S01EB06,Drugbank,S,S01,S01E,S01EB,S01EB06
S01EB06,HEP,S,S01,S01E,S01EB,S01EB06
S01EB06,HIV,S,S01,S01E,S01EB,S01EB06
S01EB06,KEGG,S,S01,S01E,S01EB,S01EB06
S01EB06,NDFRT,S,S01,S01E,S01EB,S01EB06
S01EB06,ONC_NI,S,S01,S01E,S01EB,S01EB06
S01EB06,Twosides,S,S01,S01E,S01EB,S01EB06
S01EB10,Drugbank,S,S01,S01E,S01EB,S01EB10
S01EC02,Drugbank,S,S01,S01E,S01EC,S01EC02
S01EC02,KEGG,S,S01,S01E,S01EC,S01EC02
S01EC02,NDFRT,S,S01,S01E,S01EC,S01EC02
S01EC03,Drugbank,S,S01,S01E,S01EC,S01EC03
S01EC03,HEP,S,S01,S01E,S01EC,S01EC03
S01EC03,KEGG,S,S01,S01E,S01EC,S01EC03
S01EC03,Twosides,S,S01,S01E,S01EC,S01EC03
S01EC04,Drugbank,S,S01,S01E,S01EC,S01EC04
S01EC04,HEP,S,S01,S01E,S01EC,S01EC04
S01EC04,KEGG,S,S01,S01E,S01EC,S01EC04
S01EC04,Twosides,S,S01,S01E,S01EC,S01EC04
S01EC54,Drugbank,S,S01,S01E,S01EC,S01EC54
S01EC54,HEP,S,S01,S01E,S01EC,S01EC54
S01EC54,KEGG,S,S01,S01E,S01EC,S01EC54
S01ED04,Drugbank,S,S01,S01E,S01ED,S01ED04
S01ED04,KEGG,S,S01,S01E,S01ED,S01ED04
S01ED05,Drugbank,S,S01,S01E,S01ED,S01ED05
S01ED05,KEGG,S,S01,S01E,S01ED,S01ED05
S01ED05,NDFRT,S,S01,S01E,S01ED,S01ED05
S01ED05,ONC_NI,S,S01,S01E,S01ED,S01ED05
S01ED05,Twosides,S,S01,S01E,S01ED,S01ED05
S01ED06,Drugbank,S,S01,S01E,S01ED,S01ED06
S01ED06,KEGG,S,S01,S01E,S01ED,S01ED06
S01ED52,Drugbank,S,S01,S01E,S01ED,S01ED52
S01ED52,ONC_NI,S,S01,S01E,S01ED,S01ED52
S01ED54,Drugbank,S,S01,S01E,S01ED,S01ED54
S01ED55,Drugbank,S,S01,S01E,S01ED,S01ED55
S01ED55,KEGG,S,S01,S01E,S01ED,S01ED55
S01ED55,ONC_NI,S,S01,S01E,S01ED,S01ED55
S01EE01,Drugbank,S,S01,S01E,S01EE,S01EE01
S01EE01,KEGG,S,S01,S01E,S01EE,S01EE01
S01EE01,Twosides,S,S01,S01E,S01EE,S01EE01
S01EE02,Drugbank,S,S01,S01E,S01EE,S01EE02
S01EE02,KEGG,S,S01,S01E,S01EE,S01EE02
S01EE03,Drugbank,S,S01,S01E,S01EE,S01EE03
S01EE03,HEP,S,S01,S01E,S01EE,S01EE03
S01EE03,KEGG,S,S01,S01E,S01EE,S01EE03
S01EE03,Twosides,S,S01,S01E,S01EE,S01EE03
S01EE04,Drugbank,S,S01,S01E,S01EE,S01EE04
S01EE04,KEGG,S,S01,S01E,S01EE,S01EE04
S01EE04,Twosides,S,S01,S01E,S01EE,S01EE04
S01EX02,Drugbank,S,S01,S01E,S01EX,S01EX02
S01EX02,KEGG,S,S01,S01E,S01EX,S01EX02
S01EX02,NDFRT,S,S01,S01E,S01EX,S01EX02
S01FA03,Drugbank,S,S01,S01F,S01FA,S01FA03
S01FA03,KEGG,S,S01,S01F,S01FA,S01FA03
S01FA03,NDFRT,S,S01,S01F,S01FA,S01FA03
S01FA03,Twosides,S,S01,S01F,S01FA,S01FA03
S01FA05,Drugbank,S,S01,S01F,S01FA,S01FA05
S01FA05,KEGG,S,S01,S01F,S01FA,S01FA05
S01FA05,NDFRT,S,S01,S01F,S01FA,S01FA05
S01FA05,Twosides,S,S01,S01F,S01FA,S01FA05
